고객ID,가입일,구독기간(개월),구독상태,서비스이용횟수,월평균이용시간(시간),결제금액,할인사용여부,추천가입여부,고객유형
1074,2024-12-09,8,1,40,6.947919021946898,18913.48436123332,1,0,VIP
1075,2024-12-10,31,1,3,33.48386371988157,23285.510052760823,1,0,일반
1076,2024-12-11,21,0,35,27.120317209883876,12911.656561395026,0,0,일반
1077,2024-12-12,17,1,33,21.851250343140176,20047.019826376207,1,1,일반
1078,2024-12-13,23,1,24,5.493783466471918,16782.43944387388,0,1,일반
1079,2024-12-14,16,0,19,27.44147788948119,13084.412314330033,1,0,일반
1080,2024-12-15,6,1,18,33.86540134991816,14501.374484793603,0,1,프리미엄
1081,2024-12-16,8,0,49,25.71494736463562,16095.773407731716,1,1,일반
1082,2024-12-17,25,0,24,19.64822583496443,10700.299661652887,1,0,VIP
1083,2024-12-18,18,1,45,26.317180318506153,19320.063877502234,0,0,일반
1084,2024-12-19,25,0,35,22.72916114252689,14485.742879554806,1,1,일반
1085,2024-12-20,12,1,1,29.260762336397384,15424.645811213368,0,1,프리미엄
1086,2024-12-21,15,1,36,29.03685641792953,21786.012749639034,0,1,일반
1087,2024-12-22,26,0,25,17.789344633896732,15648.741026134012,1,1,일반
1088,2024-12-23,26,1,45,13.393586171158901,22763.342222105526,1,0,일반
1089,2024-12-24,32,0,49,16.00177059313822,12375.927455524281,1,0,일반
1090,2024-12-25,10,1,43,25.35850335004934,9514.650806026744,1,0,일반
1091,2024-12-26,16,1,34,16.605603482021916,13550.034265275584,1,0,일반
1092,2024-12-27,7,0,25,12.494703818461764,926.4265025409331,1,1,일반
1093,2024-12-28,17,0,16,19.990466287467935,19528.808762354718,1,1,일반
1094,2024-12-29,23,1,34,31.074569306689515,9805.507293562525,0,1,VIP
1095,2024-12-30,26,1,29,21.351080671340636,11911.522892768651,0,0,일반
1096,2024-12-31,21,0,19,17.237820039995725,18581.392808104636,0,0,일반
1097,2025-01-01,22,1,23,23.20431792946765,15595.605489589456,1,0,VIP
1098,2025-01-02,7,1,19,20.84039209049868,12797.272709599398,1,0,프리미엄
1099,2025-01-03,14,1,25,0.6636295899032199,4817.288137391153,1,1,일반
1100,2025-01-04,15,1,16,26.96759143019159,21504.040149485973,0,0,일반
1101,2025-01-05,7,1,9,24.074584399471092,18615.400167382322,1,1,프리미엄
1102,2025-01-06,9,1,1,20.161717989457458,25278.60664849126,0,1,일반
1103,2025-01-07,8,1,42,30.623567007229205,12018.100820047966,1,0,프리미엄
1104,2025-01-08,23,1,19,32.12999364250198,7727.7486781099615,0,0,VIP
1105,2025-01-09,29,0,33,27.987686614735512,19973.776426322118,0,1,일반
1106,2025-01-10,18,1,34,11.496991839644657,14059.700412998245,1,0,일반
1107,2025-01-11,31,1,16,11.842888893730402,18140.84929534478,1,1,프리미엄
1108,2025-01-12,30,1,44,31.173355400019837,23099.57643663278,0,0,일반
1109,2025-01-13,35,1,40,1.2277607305480025,16940.765482320883,0,0,일반
1110,2025-01-14,18,1,18,18.511524848378862,15836.494502727664,0,0,일반
1111,2025-01-15,17,1,34,24.398258070310824,16150.01393152795,0,0,프리미엄
1112,2025-01-16,14,1,25,2.4959226455249564,6813.759070176677,0,1,일반
1113,2025-01-17,31,1,45,22.343432388502993,20540.191047415232,1,0,VIP
1114,2025-01-18,24,0,6,29.54429076585952,20860.43081124581,1,1,프리미엄
1115,2025-01-19,35,1,21,5.144239298965243,17652.85012481262,0,1,일반
1116,2025-01-20,34,1,6,36.58170206694159,7422.976825345842,1,1,프리미엄
1117,2025-01-21,3,0,32,9.901699239010899,14394.255874314931,0,0,일반
1118,2025-01-22,26,1,41,25.7473624647703,22192.62887696427,0,1,프리미엄
1119,2025-01-23,23,1,48,19.16403571641367,12171.23168513266,0,0,일반
1120,2025-01-24,15,1,43,20.695156237004515,20921.265259568303,1,0,일반
1121,2025-01-25,4,0,39,7.165048643258434,15275.482463284268,0,1,프리미엄
1122,2025-01-26,29,0,31,,18562.5191975798,0,0,일반
1123,2025-01-27,22,1,42,23.258834633502335,12939.292935876085,0,1,프리미엄
1124,2025-01-28,25,0,10,36.20840176903156,15421.904408228333,0,0,프리미엄
1125,2025-01-29,13,1,30,7.425827794209731,17183.57624084439,0,1,일반
1126,2025-01-30,18,1,18,18.187653661213062,9583.830130529079,1,0,일반
1127,2025-01-31,33,0,24,22.09529239702207,16369.565644895058,1,1,VIP
1128,2025-02-01,16,1,9,20.603831472949246,1557.373501015696,1,1,일반
1129,2025-02-02,2,1,31,26.6678534467242,11992.491065891136,0,0,프리미엄
1130,2025-02-03,35,1,15,18.060814580761242,,0,0,프리미엄
1131,2025-02-04,34,1,4,41.22026046300686,20601.31460275281,0,1,VIP
1132,2025-02-05,30,1,40,20.398423221881796,17363.760708996142,0,0,프리미엄
1133,2025-02-06,13,1,9,8.841544357623341,8048.41613084516,1,0,일반
1134,2025-02-07,13,1,45,20.84201008339372,20164.290644327906,0,0,VIP
1135,2025-02-08,18,1,9,32.61463984866183,9304.25134238633,0,1,프리미엄
1136,2025-02-09,32,1,26,10.766938981494661,18070.992757121756,1,1,프리미엄
1137,2025-02-10,32,1,4,10.132448108287637,9470.83127703571,0,1,일반
1138,2025-02-11,35,1,17,11.5961029366041,11133.968978189214,1,1,일반
1139,2025-02-12,29,1,16,9.235231900228708,10218.254320347587,0,1,프리미엄
1140,2025-02-13,29,0,15,15.20598286294006,15694.7929464086,1,0,일반
1141,2025-02-14,16,1,35,29.092972263492204,14022.327431877173,0,0,일반
1142,2025-02-15,10,0,5,35.26332728412694,17544.547188153458,1,0,일반
1143,2025-02-16,30,1,5,4.242503239372006,14906.82580663446,0,1,일반
1144,2025-02-17,25,1,20,16.215453464225426,7410.632732064806,1,1,일반
1145,2025-02-18,20,1,15,23.026979943767326,16379.062340489874,0,0,일반
1146,2025-02-19,5,1,18,22.026783633851906,6189.171747835653,1,1,일반
1147,2025-02-20,1,1,47,38.99939666622889,10580.730034754984,0,0,프리미엄
1148,2025-02-21,30,1,2,0.10693909582067107,13180.433339604991,0,1,일반
1149,2025-02-22,3,1,29,5.890639346884996,12833.982964051778,1,0,일반
1150,2025-02-23,14,1,13,,6762.936697469871,1,0,일반
1151,2025-02-24,30,1,4,27.534336932473366,21855.797767690958,0,1,일반
1152,2025-02-25,4,1,42,14.286284130470898,23240.013950283497,1,1,프리미엄
1153,2025-02-26,18,0,45,21.71598773067955,26253.875521544745,0,0,프리미엄
1154,2025-02-27,25,1,10,22.432176225610664,20738.257087448284,1,0,일반
1155,2025-02-28,1,1,31,14.044792096640206,13022.767306048632,1,1,일반
1156,2025-03-01,15,1,41,21.41778370691434,12936.602395257125,0,1,프리미엄
1157,2025-03-02,9,0,8,23.548133746601195,12660.530819133874,1,1,일반
1158,2025-03-03,15,1,3,40.15530261362825,24928.18843112888,1,0,일반
1159,2025-03-04,24,0,48,29.634512222855413,14422.292655174197,0,1,일반
1160,2025-03-05,4,1,46,37.39323140242075,21346.164534601136,1,1,일반
1161,2025-03-06,12,1,9,6.564285163271057,20957.174888597194,0,1,일반
1162,2025-03-07,6,1,30,16.528027403821422,15947.739280404352,1,1,일반
1163,2025-03-08,24,0,11,22.422469839316253,7741.795781352475,1,0,일반
1164,2025-03-09,11,1,35,0.7889924686703722,,0,0,일반
1165,2025-03-10,13,1,37,31.818593381092803,15734.831381064761,1,1,일반
1166,2025-03-11,34,1,42,26.42209772311262,21389.606449514926,1,0,일반
1167,2025-03-12,25,1,13,,15097.289560501458,1,1,일반
1168,2025-03-13,7,0,36,18.16665656499215,8956.972181875972,0,0,일반
1169,2025-03-14,4,1,13,32.53866888823748,19939.549988658524,0,0,일반
1170,2025-03-15,8,1,12,12.045620523630344,13862.293387512562,1,0,프리미엄
1171,2025-03-16,20,1,37,32.94185349662287,2273.7522518173173,0,1,프리미엄
1172,2025-03-17,29,0,10,17.47961263413712,16624.922872883726,0,0,일반
1173,2025-03-18,10,1,9,27.559960527769167,17503.856470601047,1,1,일반
1174,2025-03-19,34,1,7,20.867642055789872,10785.30903567106,0,0,프리미엄
1175,2025-03-20,26,1,2,42.33193846651186,14039.770996884557,1,1,일반
1176,2025-03-21,3,0,23,11.126076098924742,18288.58512986975,1,0,일반
1177,2025-03-22,6,1,39,14.267173774230661,16658.924006011413,1,0,프리미엄
1178,2025-03-23,5,0,40,4.938745223111688,7186.715249425004,0,1,VIP
1179,2025-03-24,5,1,39,9.03242832970679,21267.75083248684,0,0,일반
1180,2025-03-25,23,0,21,27.131281076945164,23531.653097693255,0,0,일반
1181,2025-03-26,9,1,23,36.00163638865061,12449.080569840788,1,1,프리미엄
1182,2025-03-27,35,1,29,28.264808703602768,5450.642135387066,0,0,일반
1183,2025-03-28,20,1,14,19.946085002731337,18855.56403401476,1,0,프리미엄
1184,2025-03-29,35,0,26,11.063854983439462,11634.537804109532,1,0,일반
1185,2025-03-30,18,1,5,28.984186716271502,17677.243975426252,1,0,일반
1186,2025-03-31,17,1,31,10.513980948141624,26010.85233283519,0,0,일반
1187,2025-04-01,24,1,25,6.510482656942408,7268.462104055744,0,0,VIP
1188,2025-04-02,3,1,31,16.915306667900953,11016.89560093838,1,1,프리미엄
1189,2025-04-03,32,0,20,0.3394061688849632,14027.602032257755,0,0,일반
1190,2025-04-04,35,1,44,6.186151254477512,21458.39180679471,0,1,프리미엄
1191,2025-04-05,13,0,17,38.859903358828205,32778.08564776638,0,0,일반
1192,2025-04-06,25,1,45,4.331915755415977,16235.425935498137,1,0,프리미엄
1193,2025-04-07,9,0,2,8.118516189541886,6838.886296377402,1,0,프리미엄
1194,2025-04-08,4,1,25,20.71832907706664,13272.393128743886,1,1,일반
1195,2025-04-09,14,1,13,21.23903880030015,,1,1,일반
1196,2025-04-10,34,1,39,17.65375702621146,18607.927388428947,0,1,VIP
1197,2025-04-11,11,1,28,0.03373748891115014,16884.423516494666,1,0,VIP
1198,2025-04-12,3,1,42,28.484893276377896,9790.93315997701,0,1,일반
1199,2025-04-13,28,1,6,15.569466002420034,10832.572878764346,1,1,일반
1200,2025-04-14,29,0,3,32.20449522174901,13199.713887128308,0,0,VIP
1201,2025-04-15,9,1,35,13.551823784711527,13803.208449686252,0,0,일반
1202,2025-04-16,3,0,18,29.824943391405768,14789.055419152111,1,0,일반
1203,2025-04-17,25,1,11,32.960834490794355,15244.366075972082,0,1,일반
1204,2025-04-18,34,1,20,15.330577242461796,21174.25268867269,1,0,프리미엄
1205,2025-04-19,12,1,5,28.804501941056472,13018.944939892799,0,1,일반
1206,2025-04-20,9,0,19,6.714553218836027,12282.165798767084,0,0,일반
1207,2025-04-21,15,1,22,22.636894870694938,8306.129895550588,0,0,일반
1208,2025-04-22,25,1,19,32.22227708354839,13880.703836912375,1,0,VIP
1209,2025-04-23,5,1,47,25.184928459641238,16280.981230965244,0,0,프리미엄
1210,2025-04-24,11,1,16,44.06223922853239,6379.518192034106,1,0,프리미엄
1211,2025-04-25,34,1,24,25.743579922911557,13287.857033027138,0,0,일반
1212,2025-04-26,24,0,41,16.34728747392499,20801.470649600218,0,1,VIP
1213,2025-04-27,15,1,4,48.408863930014974,18241.530213506056,0,0,프리미엄
1214,2025-04-28,8,1,15,36.337010173475505,16867.165863803963,1,0,프리미엄
1215,2025-04-29,5,0,25,3.970924382016033,18106.061494872523,1,0,VIP
1216,2025-04-30,26,0,44,12.158363950716854,12131.478650551875,0,0,일반
1217,2025-05-01,18,0,35,9.618418929586765,11465.40107047019,1,0,프리미엄
1218,2025-05-02,6,1,14,,21359.543903690785,1,0,VIP
1219,2025-05-03,13,1,49,25.711580368167887,19143.19689712438,0,0,프리미엄
1220,2025-05-04,28,0,19,25.63451932395499,11268.63489184448,1,0,일반
1221,2025-05-05,5,1,38,3.7009054050104915,5606.380201610069,0,1,일반
1222,2025-05-06,13,0,36,13.619084533949508,11372.422257598413,1,0,프리미엄
1223,2025-05-07,17,1,7,18.507147452763558,17717.671137329566,1,0,일반
1224,2025-05-08,32,0,30,1.7807945067927804,11708.699286383851,0,0,일반
1225,2025-05-09,29,1,19,11.281722334421092,16650.33905400258,0,0,프리미엄
1226,2025-05-10,3,1,49,33.56433710165732,22098.852769494493,1,1,일반
1227,2025-05-11,34,1,25,4.459240020304115,14534.864611034627,1,0,일반
1228,2025-05-12,27,1,16,34.55260493718481,16169.800764924394,1,0,프리미엄
1229,2025-05-13,13,1,47,30.911490925355025,18424.51928249783,0,1,일반
1230,2025-05-14,33,1,40,17.09262780195519,9589.578708362322,0,0,일반
1231,2025-05-15,6,0,8,13.511270006323153,11134.753874939744,0,1,일반
1232,2025-05-16,24,0,18,28.318276221453004,18630.805799517737,0,1,일반
1233,2025-05-17,19,1,28,12.122598391043692,15184.837602745542,1,0,일반
1234,2025-05-18,16,0,16,12.620020500538761,15608.793051547147,1,0,일반
1235,2025-05-19,28,0,19,19.761315959952714,15166.429139286747,1,0,일반
1236,2025-05-20,33,1,42,1.3023359578691824,19891.469844809788,0,0,일반
1237,2025-05-21,13,1,17,5.500244015982938,17178.563202248373,1,0,일반
1238,2025-05-22,25,1,45,16.84338750998517,17244.10045535406,1,0,VIP
1239,2025-05-23,27,0,13,24.75696032212599,21110.990787778865,1,1,일반
1240,2025-05-24,7,0,7,11.984260619213213,23032.869290373445,1,0,프리미엄
1241,2025-05-25,5,1,27,18.023895219783174,26217.958618840235,1,1,일반
1242,2025-05-26,31,0,10,3.8654059186236793,12104.931525923634,1,1,프리미엄
1243,2025-05-27,23,0,34,29.324838522703203,27347.037070043123,0,1,프리미엄
1244,2025-05-28,10,1,36,22.200823295609815,9516.135282724084,0,0,일반
1245,2025-05-29,32,1,25,23.08545902639217,24676.23701521563,1,0,일반
1246,2025-05-30,30,1,6,24.88250617984895,11830.20070654312,0,1,일반
1247,2025-05-31,31,0,24,20.781275034947857,14655.301018976234,0,1,프리미엄
1248,2025-06-01,18,0,18,15.16227241426001,15092.879725814868,0,1,일반
1249,2025-06-02,2,1,23,31.296545487203083,10665.146250859907,1,1,프리미엄
1250,2025-06-03,14,0,6,21.56881147760773,15433.593333779803,1,0,일반
1251,2025-06-04,13,1,29,18.342805713265754,10923.309450811788,0,0,일반
1252,2025-06-05,29,1,25,19.913453460794962,8825.282856646501,1,0,일반
1253,2025-06-06,12,1,17,19.7003493351126,14806.381834868831,1,1,프리미엄
1254,2025-06-07,2,1,46,18.24234396074688,22949.384451214668,0,0,일반
1255,2025-06-08,32,0,24,24.461063625079074,13729.901304915122,0,1,프리미엄
1256,2025-06-09,13,1,11,10.641397778776314,19705.104576871076,1,1,일반
1257,2025-06-10,27,1,26,11.372089642596919,10771.668536420906,0,1,일반
1258,2025-06-11,17,1,34,25.592636894286358,8582.619646827334,1,0,프리미엄
1259,2025-06-12,31,0,28,18.547606592722037,17269.3007847768,1,0,프리미엄
1260,2025-06-13,34,0,3,29.71393102143096,23778.06192550723,0,1,일반
1261,2025-06-14,24,1,11,24.088790006318636,16044.772260665768,1,0,일반
1262,2025-06-15,35,1,38,14.473720899237678,19133.237232685362,0,0,프리미엄
1263,2025-06-16,6,1,14,25.750963631286744,22475.622050982383,0,0,일반
1264,2025-06-17,19,0,26,31.971909579589358,14817.348251589281,0,0,프리미엄
1265,2025-06-18,30,1,48,24.46979556121254,14239.68359169375,0,0,일반
1266,2025-06-19,7,1,21,26.655849430667963,17360.44175315316,1,1,일반
1267,2025-06-20,10,1,39,18.282291493965968,18250.095530590846,1,1,프리미엄
1268,2025-06-21,32,1,30,29.930398828805025,8005.124556583951,1,1,일반
1269,2025-06-22,34,0,8,14.193095850703562,16478.62813135375,0,0,VIP
1270,2025-06-23,28,1,20,23.385430257405165,14996.592952784025,1,1,프리미엄
1271,2025-06-24,15,0,48,45.69506152435933,11052.405804448435,1,1,프리미엄
1272,2025-06-25,30,1,32,,14650.948049111565,1,1,일반
1273,2025-06-26,29,1,22,15.792887694081315,9173.375840686374,1,1,VIP
1274,2025-06-27,22,1,7,15.767077583086003,7445.36135063158,0,1,프리미엄
1275,2025-06-28,4,1,9,19.286583027096555,15334.24124820514,0,0,일반
1276,2025-06-29,20,0,45,28.512457817294106,19510.38511697788,0,1,일반
1277,2025-06-30,32,1,1,21.45777509167382,13263.546309233208,1,0,일반
1278,2025-07-01,4,1,29,13.514721867616032,10196.35368096162,1,0,VIP
1279,2025-07-02,27,0,8,13.4970300721131,10973.506072060001,0,1,프리미엄
1280,2025-07-03,17,0,4,21.520493310229803,17744.722588832763,0,0,VIP
1281,2025-07-04,12,1,35,20.423949867387908,23336.926089712986,0,0,프리미엄
1282,2025-07-05,22,0,3,24.54976169119021,18852.280957136485,1,1,일반
1283,2025-07-06,17,1,45,29.174898957848946,21503.959496242787,0,1,일반
1284,2025-07-07,10,1,40,47.27359702409499,9761.881511149157,0,0,일반
1285,2025-07-08,1,1,7,5.379664832323996,14630.35041632598,0,1,일반
1286,2025-07-09,22,0,27,26.86862127286441,20093.45425212204,1,0,일반
1287,2025-07-10,26,1,1,20.9830770838829,8004.112093863838,1,0,VIP
1288,2025-07-11,18,1,27,1.5542376888941156,11708.13393186794,1,0,VIP
1289,2025-07-12,14,0,16,32.49530723651728,19710.09578520766,0,0,일반
1290,2025-07-13,29,1,38,24.211732265819474,16292.128853941746,0,0,프리미엄
1291,2025-07-14,12,1,7,27.998062928201563,10174.445338586585,0,0,일반
1292,2025-07-15,35,1,44,3.005810549023174,6845.892963965449,0,1,일반
1293,2025-07-16,12,0,23,17.795830725017915,21686.57590682503,0,1,프리미엄
1294,2025-07-17,7,1,41,9.20803055105704,4733.078082295393,0,1,일반
1295,2025-07-18,29,0,11,41.631009426806116,18161.975894851523,1,1,VIP
1296,2025-07-19,11,0,42,31.445503457443813,12334.777823066515,0,0,프리미엄
1297,2025-07-20,33,1,33,13.190322167145379,20235.341581816752,0,1,프리미엄
1298,2025-07-21,6,1,36,4.633610990503978,9789.258500955484,1,1,일반
1299,2025-07-22,15,0,37,21.94055066383755,28073.99467680885,1,0,일반
1300,2025-07-23,32,0,41,30.924220022943597,17011.494278441907,1,0,일반
1301,2025-07-24,11,0,17,2.649463945640708,17835.346093927947,1,1,프리미엄
1302,2025-07-25,23,0,35,10.682253290068305,11134.764066115786,0,1,VIP
1303,2025-07-26,26,0,48,8.944152909860412,14333.098329005868,1,1,일반
1304,2025-07-27,34,0,5,28.66946165910587,14462.754636219099,1,0,프리미엄
1305,2025-07-28,34,1,48,16.301709114554875,23980.341646258414,0,0,일반
1306,2025-07-29,29,1,32,16.720634776224948,17002.88385713893,0,0,일반
1307,2025-07-30,4,1,3,21.746546806389677,17719.148532016192,0,1,프리미엄
1308,2025-07-31,17,1,47,11.217191876709858,17663.24438240932,0,0,프리미엄
1309,2025-08-01,35,0,35,5.563132632724352,18143.054495422984,0,0,일반
1310,2025-08-02,13,1,14,33.69685162360285,8052.732451286051,0,0,일반
1311,2025-08-03,15,1,48,34.62485708479594,25246.34054018357,0,1,일반
1312,2025-08-04,29,1,31,21.795824594631785,10612.5571390252,0,0,일반
1313,2025-08-05,29,1,31,22.5215550566762,14807.978321654564,0,0,VIP
1314,2025-08-06,11,1,17,32.61013976580008,22657.414487608137,0,1,일반
1315,2025-08-07,32,1,24,21.566535566037402,24673.126483686807,0,1,일반
1316,2025-08-08,2,0,23,15.809220940563543,19029.770398657372,1,0,일반
1317,2025-08-09,14,1,18,20.39339126777463,12476.526551272267,0,0,VIP
1318,2025-08-10,20,1,14,33.93168637167473,15638.6727647215,1,1,프리미엄
1319,2025-08-11,22,1,15,20.533216684288057,15834.836395539272,1,0,프리미엄
1320,2025-08-12,11,1,15,13.306174653464474,16011.95228654567,1,1,일반
1321,2025-08-13,27,0,6,21.470020492850974,8849.73486293768,1,1,프리미엄
1322,2025-08-14,3,1,27,26.56223137535764,21300.547661977438,0,0,일반
1323,2025-08-15,17,1,15,25.362534949056986,15672.944879688894,0,1,프리미엄
1324,2025-08-16,28,1,36,25.528239480716095,11388.906155250294,1,1,VIP
1325,2025-08-17,29,1,8,11.733223208665699,12508.034561262793,0,0,일반
1326,2025-08-18,21,0,15,27.70103566558457,16349.250177543565,1,0,일반
1327,2025-08-19,16,1,3,20.28465939212289,7985.466752207967,1,1,일반
1328,2025-08-20,20,1,47,12.88208832530545,19392.175380829784,0,0,일반
1329,2025-08-21,6,1,13,27.621517136520332,16173.65151204871,0,1,일반
1330,2025-08-22,19,1,41,15.463611510832362,22828.44808513046,1,1,VIP
1331,2025-08-23,5,1,34,4.257026514444469,15387.918605672852,0,0,일반
1332,2025-08-24,3,1,24,9.99397618889678,9573.660301072254,0,1,프리미엄
1333,2025-08-25,1,0,40,18.183630669529173,9010.984050613322,1,1,프리미엄
1334,2025-08-26,15,1,32,25.78302282111279,13046.47193043786,1,0,VIP
1335,2025-08-27,34,1,32,11.359300479119089,13575.476166892346,0,0,일반
1336,2025-08-28,35,1,30,17.59337539562465,12163.691426712092,0,1,일반
1337,2025-08-29,25,1,49,7.833927683369419,15642.402664592173,1,0,일반
1338,2025-08-30,24,1,13,29.82032916239811,12036.781530571618,1,0,일반
1339,2025-08-31,12,0,1,37.173311139555516,16271.029472121196,1,1,프리미엄
1340,2025-09-01,18,1,34,36.09282524488321,12396.757921658653,1,1,일반
1341,2025-09-02,15,0,15,29.64979550486138,,0,1,일반
1342,2025-09-03,16,1,44,28.625099571202618,13449.50603311588,0,0,일반
1343,2025-09-04,27,0,14,0.7187952440320267,21231.033361337162,1,0,프리미엄
1344,2025-09-05,8,1,29,21.771732322201053,18261.473498948268,1,0,일반
1345,2025-09-06,25,1,34,15.039073763400918,15967.926699058527,0,1,일반
1346,2025-09-07,17,0,18,28.804663610449012,13961.613666800455,0,1,일반
1347,2025-09-08,29,1,7,5.375978756813286,7404.9513733568865,1,0,일반
1348,2025-09-09,8,1,29,21.929677027701782,22067.747023369608,0,0,프리미엄
1349,2025-09-10,15,0,31,17.855562161675977,11596.114607913503,1,1,일반
1350,2025-09-11,27,1,25,31.184299329314044,15453.660672011096,0,0,프리미엄
1351,2025-09-12,7,1,38,35.479870536747384,16719.02161767941,0,0,일반
1352,2025-09-13,3,1,14,10.711539829872317,14082.442202109703,0,1,일반
1353,2025-09-14,29,0,8,11.162895641031849,,1,0,일반
1354,2025-09-15,24,0,27,22.304966212117137,8893.145412956266,1,1,일반
1355,2025-09-16,3,0,2,37.33762691521542,23669.67403493669,1,1,프리미엄
1356,2025-09-17,20,0,17,20.601446772830162,,1,0,일반
1357,2025-09-18,15,0,37,7.208385846456695,13767.897065827654,0,0,프리미엄
1358,2025-09-19,25,1,14,13.941315538367071,13823.850030343558,0,0,일반
1359,2025-09-20,30,1,25,22.026641644634616,3915.892480480792,1,1,VIP
1360,2025-09-21,14,1,30,22.402024285639563,10758.836149159493,1,0,프리미엄
1361,2025-09-22,7,1,29,12.959123644076268,13230.481224934785,1,1,프리미엄
1362,2025-09-23,17,0,20,13.742093062203782,15880.524880154539,1,1,일반
1363,2025-09-24,20,0,21,10.184320054436016,21297.906222261136,0,1,VIP
1364,2025-09-25,9,1,22,31.411711838537954,25187.728124144756,0,0,VIP
1365,2025-09-26,22,0,35,11.652248207066103,16361.335494012865,1,1,일반
1366,2025-09-27,2,1,37,15.352057960817161,16028.046560714829,0,1,일반
1367,2025-09-28,24,1,16,15.067470834760476,12548.241162440658,0,0,일반
1368,2025-09-29,8,1,49,3.9404275248460863,6424.49928338565,1,0,일반
1369,2025-09-30,11,1,43,11.365846951821844,11971.06736897392,0,0,일반
1370,2025-10-01,13,1,17,32.28137599286538,13972.494601269886,1,0,일반
1371,2025-10-02,17,1,16,7.907121582092721,19876.97210332581,0,1,VIP
1372,2025-10-03,8,1,2,10.363576981736324,17597.57265790973,1,0,일반
1373,2025-10-04,21,1,4,6.674542262207408,16107.726119505302,1,1,프리미엄
1374,2025-10-05,18,1,21,19.093884397687393,12095.999532553737,1,1,일반
1375,2025-10-06,30,1,39,38.85476721266291,5089.416254779346,0,1,프리미엄
1376,2025-10-07,18,1,34,18.673057784729284,5391.21975633673,0,1,일반
1377,2025-10-08,31,1,30,20.667621253543896,6681.31766528994,0,0,프리미엄
1378,2025-10-09,32,1,6,12.045527641330114,13539.96661897641,0,1,일반
1379,2025-10-10,11,1,17,19.383819552077277,19970.22218858995,1,0,일반
1380,2025-10-11,25,0,39,32.29050306347616,,0,0,프리미엄
1381,2025-10-12,33,1,25,21.429093876381735,18968.578810387182,0,0,일반
1382,2025-10-13,8,1,5,41.31770082062164,12424.522582409802,0,1,일반
1383,2025-10-14,11,1,5,32.59479712305691,20721.31583058555,1,1,일반
1384,2025-10-15,22,0,20,19.13683654555067,10344.647118550783,0,0,프리미엄
1385,2025-10-16,24,1,16,18.942121244078848,19266.967194294382,1,0,일반
1386,2025-10-17,17,1,41,36.30923137623631,6627.118401059723,1,1,프리미엄
1387,2025-10-18,12,1,37,21.37325575855229,9114.438780563909,1,0,일반
1388,2025-10-19,32,1,40,34.08921560271723,23263.075304852817,1,0,일반
1389,2025-10-20,15,1,9,40.02907340126667,13980.826930853978,0,1,프리미엄
1390,2025-10-21,16,1,5,17.95780632175891,11595.150702917754,1,0,일반
1391,2025-10-22,22,1,42,23.519553659350155,20513.79354332827,1,0,프리미엄
1392,2025-10-23,28,0,2,29.80004184566379,21086.85811778636,1,0,일반
1393,2025-10-24,20,1,9,27.675000390225197,12833.595959503888,1,0,일반
1394,2025-10-25,33,0,43,27.604907329205012,16392.317264710684,0,0,일반
1395,2025-10-26,10,1,36,6.665261728222651,15684.537127035717,0,0,일반
1396,2025-10-27,32,0,22,11.515832718382008,864.4927963499977,1,0,프리미엄
1397,2025-10-28,33,0,22,15.047329790588124,8020.6996061813625,1,0,프리미엄
1398,2025-10-29,2,0,22,32.144208034686756,19711.27207091038,0,1,일반
1399,2025-10-30,33,0,34,7.64625092873114,10836.97875478625,0,1,일반
1400,2025-10-31,33,1,29,35.23226707178839,17649.18948032532,0,0,일반
1401,2025-11-01,13,1,38,27.79834114078683,16315.202256727667,1,1,프리미엄
1402,2025-11-02,30,1,46,31.542302247227738,21077.16385063941,1,0,프리미엄
1403,2025-11-03,33,0,33,10.704669227550012,8181.042557960717,1,0,일반
1404,2025-11-04,13,0,18,20.723023626901302,16971.029204806262,0,0,일반
1405,2025-11-05,26,0,7,22.989427861313164,14672.92770932278,0,0,일반
1406,2025-11-06,22,0,1,22.549670020226934,11051.128296625262,0,1,VIP
1407,2025-11-07,2,1,33,22.956574008467175,11016.01794860381,0,0,프리미엄
1408,2025-11-08,26,0,1,17.234735196048884,16137.404404128318,1,0,일반
1409,2025-11-09,15,1,24,21.352070810636594,18148.35085525896,0,1,일반
1410,2025-11-10,34,0,4,30.33563955065187,15317.981412721474,1,0,일반
1411,2025-11-11,11,0,4,8.3348769155911,15473.571259286393,1,0,일반
1412,2025-11-12,3,1,18,35.47050118905403,12507.527979819883,1,0,프리미엄
1413,2025-11-13,6,1,27,29.818989563684475,12839.07091475138,0,0,일반
1414,2025-11-14,9,0,43,10.347981073166668,11037.648208210512,0,0,프리미엄
1415,2025-11-15,6,0,32,23.838360434553216,12406.991741524858,0,0,일반
1416,2025-11-16,9,1,33,29.014987761580446,17973.377959174988,1,0,일반
1417,2025-11-17,31,0,28,7.6470667611431615,18532.028122169242,1,0,프리미엄
1418,2025-11-18,32,0,42,20.41978433376601,8620.621920969312,0,1,일반
1419,2025-11-19,12,1,41,19.21484699164994,10517.816623592007,0,1,VIP
1420,2025-11-20,8,1,36,13.544194574931055,11448.009881654043,1,1,일반
1421,2025-11-21,8,1,6,20.923568367640133,14679.815691167922,1,1,일반
1422,2025-11-22,28,1,16,13.997134240372098,6584.235969817983,1,1,프리미엄
1423,2025-11-23,20,1,34,33.743070689707366,10605.464761308296,0,1,일반
